Datetime,predicted_Zone1,predicted_Zone2,predicted_Zone3
12/20/2017 5:00,30717.053,19899.72,16090.798
4/24/2017 20:00,33316.56,21768.357,18709.05
9/21/2017 19:30,41230.543,27250.547,30142.68
9/16/2017 22:30,32493.11,21358.21,19414.09
3/18/2017 21:10,28996.373,18426.398,15417.177
3/1/2017 3:10,28501.521,17996.287,15315.2
1/5/2017 13:00,28818.963,20222.998,12444.476
11/20/2017 7:20,33730.824,22964.096,18811.426
10/22/2017 1:20,30475.98,19679.97,16860.484
6/24/2017 19:10,31852.02,20897.078,19380.871
12/4/2017 18:20,31103.92,20362.803,16291.676
8/26/2017 17:00,34293.973,21886.303,20652.117
5/5/2017 2:30,31698.604,20622.768,16772.283
10/6/2017 9:40,30296.064,19944.545,17087.812
2/20/2017 15:00,29985.72,17637.209,12598.829
6/17/2017 18:00,33665.652,20858.646,17769.186
9/9/2017 9:00,31031.646,19853.674,16193.477
5/18/2017 4:40,31194.943,20128.01,17714.531
6/6/2017 19:30,32824.914,20798.252,18403.977
2/16/2017 6:40,31400.807,20856.13,16504.73
9/8/2017 21:30,35154.723,22269.436,21508.605
6/24/2017 8:10,30461.963,19910.957,17431.113
3/20/2017 23:50,29312.117,18774.984,15479.761
3/28/2017 1:30,31381.322,20068.502,16608.094
1/4/2017 15:20,29636.158,20516.86,13614.118
5/6/2017 14:20,31484.775,21209.92,15309.589
2/27/2017 22:30,30705.658,20158.594,16080.105
6/23/2017 19:10,37579.55,24521.531,24145.791
11/12/2017 19:40,33650.02,22066.426,19085.188
2/12/2017 6:10,27704.229,17481.043,15247.561
5/14/2017 11:40,35748.395,23691.045,17996.578
10/18/2017 9:50,31785.93,20025.947,17139.531
2/28/2017 17:00,31142.697,19985.41,14393.622
4/19/2017 18:20,29520.22,19447.438,14449.89
6/13/2017 11:10,33268.105,22220.22,16875.996
10/18/2017 16:20,33204.066,21029.94,18905.078
11/13/2017 3:40,32709.098,21115.799,18056.004
1/18/2017 0:10,30004.557,20219.4,15733.361
9/6/2017 6:00,33690.965,21218.734,19666.725
7/22/2017 14:20,40824.43,25708.064,25183.84
10/17/2017 23:00,35750.277,23619.88,21677.26
4/8/2017 12:40,28127.193,17483.967,12849.067
7/12/2017 2:30,34755.832,22384.521,22361.049
9/11/2017 17:10,36552.41,25145.445,22176.691
9/15/2017 1:10,35036.27,23283.555,20816.05
1/14/2017 6:50,30410.748,19822.102,15925.937
11/15/2017 22:40,31555.33,20287.592,16731.55
8/25/2017 13:40,36162.465,23113.295,21026.73
3/5/2017 0:30,28582.102,18952.662,14866.673
10/8/2017 17:10,30861.588,20406.033,18097.414
10/13/2017 22:30,33930.047,22064.498,19542.727
11/17/2017 1:10,29973.205,19251.162,15729.927
4/27/2017 3:00,29984.17,19423.262,15729.874
3/14/2017 16:20,29106.025,19253.299,13180.343
6/17/2017 7:30,29688.975,18572.668,14546.508
4/15/2017 15:30,30149.959,20190.2,14839.558
5/31/2017 22:00,33671.66,21292.062,19503.164
4/5/2017 6:00,30481.303,19081.53,16116.45
8/30/2017 8:10,34034.74,21915.521,21621.31
2/15/2017 19:20,31136.527,20400.197,16325.407
11/28/2017 11:00,28309.787,18827.979,14325.31
10/3/2017 3:50,33083.793,21630.81,20166.828
2/20/2017 23:50,27155.451,17530.664,15214.341
3/24/2017 15:50,44798.94,25363.193,20805.902
11/13/2017 6:10,33385.324,21741.25,18823.832
8/12/2017 9:20,34291.95,21978.459,20369.982
6/19/2017 6:50,32566.35,20407.158,18182.598
8/26/2017 23:50,34385.332,22093.807,21864.773
6/5/2017 13:30,30656.969,20104.025,15903.005
7/9/2017 9:20,32315.674,21002.76,18017.918
7/20/2017 4:40,35155.88,22867.225,22903.367
1/6/2017 18:30,30390.771,19609.604,15904.698
10/23/2017 3:50,31643.514,20416.086,18271.045
4/28/2017 14:20,34534.516,22936.56,17090.787
4/5/2017 10:30,29290.258,18699.412,13986.397
11/14/2017 1:30,33571.027,21696.678,19139.996
7/21/2017 15:00,48917.7,30391.568,30996.662
5/20/2017 3:20,32473.105,20415.045,18026.955
6/11/2017 13:00,37514.723,23796.414,19102.092
3/27/2017 16:20,39669.76,23434.615,20772.043
12/12/2017 7:30,34070.664,22948.068,19323.484
5/24/2017 1:30,30787.74,19945.191,17284.203
6/10/2017 16:00,32317.877,21708.578,17037.66
12/7/2017 5:30,26164.115,17730.957,15769.619
5/26/2017 6:30,29263.307,19013.734,15577.081
10/19/2017 7:50,31371.557,19525.824,16717.16
5/24/2017 21:10,31424.088,20311.145,18006.652
8/4/2017 7:20,33888.93,22176.584,21713.453
5/1/2017 5:50,31158.133,20050.24,16383.599
9/19/2017 10:50,29962.643,19807.137,16694.863
3/22/2017 8:20,27157.82,17004.4,13716.499
10/14/2017 12:20,30929.334,20822.223,15506.565
6/9/2017 19:10,35507.27,23348.059,21415.115
5/4/2017 7:50,31517.115,20128.62,16657.297
5/13/2017 6:00,31225.47,19477.584,16719.064
5/10/2017 18:50,28715.299,19127.857,15769.167
10/8/2017 12:30,31648.89,20507.588,16836.502
8/14/2017 20:00,36641.51,24285.51,24820.523
11/9/2017 5:20,32754.549,20616.674,18375.785
11/11/2017 10:40,29928.104,20073.734,14642.871
7/18/2017 11:50,47034.574,29282.97,29914.95
10/17/2017 13:20,30079.98,19024.893,15162.522
7/17/2017 12:30,40718.047,25615.58,24788.922
11/17/2017 14:20,30139.877,19981.732,15164.63
6/19/2017 7:30,32139.207,20240.88,17585.262
3/21/2017 18:00,32112.406,21146.209,17100.611
6/10/2017 16:10,31856.959,21539.795,16450.057
9/7/2017 16:20,32811.273,22152.85,17771.355
6/21/2017 4:40,33682.45,21407.307,19466.809
10/20/2017 23:50,31891.287,20556.959,18578.855
7/28/2017 19:50,41487.457,27008.373,30335.918
7/8/2017 7:30,33206.324,21857.729,20149.0
12/21/2017 21:30,31822.96,20663.736,16918.799
8/12/2017 8:50,33541.375,21543.086,19925.137
5/4/2017 22:10,32828.32,21639.557,17993.71
9/11/2017 2:30,33554.402,21047.225,19590.824
9/26/2017 15:40,31828.887,20419.318,17655.809
10/6/2017 13:00,36161.51,22884.047,20206.223
5/31/2017 11:50,35535.934,22563.93,19935.285
9/9/2017 21:30,36609.574,23893.678,23015.152
8/18/2017 9:30,30491.014,20444.227,15457.1455
11/18/2017 3:20,29885.682,18841.166,15743.87
6/17/2017 0:50,33639.12,21272.148,19458.824
9/11/2017 20:20,36521.676,24147.955,22750.016
12/5/2017 13:50,30464.197,21738.416,13496.307
8/25/2017 20:40,35102.832,22555.256,22822.518
1/7/2017 18:30,30361.44,19731.113,15862.882
3/2/2017 15:10,31062.217,21277.67,15091.878
3/22/2017 23:50,29342.205,18597.494,15522.123
11/10/2017 22:20,33374.957,21677.445,18842.074
10/25/2017 3:10,30848.135,19898.236,17290.484
3/26/2017 6:30,31230.04,20759.28,16395.23
9/12/2017 14:40,36175.695,24094.686,18932.406
4/4/2017 15:50,38487.637,21680.654,18829.648
3/12/2017 17:40,31445.213,21604.234,15506.296
11/11/2017 6:30,33115.754,21467.48,18534.068
5/5/2017 6:10,29296.232,19076.043,15629.904
3/5/2017 20:10,31272.043,20981.453,16437.602
3/18/2017 21:00,29074.984,18491.688,15437.953
2/10/2017 23:20,26981.025,17801.58,13108.813
8/25/2017 7:30,30972.85,20164.22,17768.756
3/3/2017 19:10,32837.7,21624.52,19892.383
2/11/2017 21:50,28851.756,18477.748,15355.804
1/17/2017 12:10,32055.771,20157.648,14008.876
12/7/2017 20:40,29361.63,19215.85,15460.995
9/13/2017 9:30,31411.676,21523.17,15988.423
4/19/2017 13:50,29633.854,20088.37,13722.278
5/21/2017 6:40,31711.447,20248.8,16900.033
10/23/2017 2:40,31422.383,20276.723,17997.123
9/4/2017 23:10,33931.098,21747.014,19825.477
7/5/2017 19:30,34587.24,22538.225,22711.145
7/19/2017 16:30,44793.52,28101.96,29073.605
7/17/2017 4:00,35778.69,23000.22,23725.893
1/4/2017 9:20,25828.258,16764.967,13629.828
8/12/2017 1:40,40609.88,26961.047,29423.889
1/13/2017 11:40,28698.846,18411.615,13302.533
1/12/2017 22:40,30716.438,19507.424,16168.122
9/8/2017 1:40,33614.926,21149.799,19619.086
1/21/2017 20:00,29623.705,19594.225,15552.957
9/10/2017 7:30,32723.658,21013.15,18310.098
7/20/2017 15:00,37146.902,23623.23,20685.168
6/14/2017 4:50,34025.207,22491.693,19474.123
2/19/2017 9:40,29224.65,19228.092,13756.503
1/5/2017 6:40,26803.594,18191.271,15322.007
6/20/2017 11:50,32504.527,21360.0,16835.281
4/11/2017 1:00,30413.615,19118.775,16048.491
9/13/2017 19:30,36558.8,24071.92,22844.77
11/24/2017 8:30,25002.672,17143.674,10917.777
7/21/2017 5:20,38579.625,25823.531,25074.719
12/20/2017 11:20,28983.998,19542.63,13440.749
3/22/2017 22:10,30615.193,19663.402,16044.144
6/20/2017 10:30,30509.545,20387.436,15440.266
1/25/2017 6:50,25942.238,18203.828,15854.318
10/17/2017 16:30,33603.996,21614.982,19259.287
5/15/2017 7:20,29376.537,19149.084,15773.728
10/13/2017 1:20,32617.555,21133.537,17922.844
7/6/2017 17:40,39166.77,24809.193,25039.32
7/20/2017 22:40,38759.805,25685.166,25424.973
10/8/2017 15:00,31310.654,20177.174,16901.936
3/10/2017 17:00,33981.97,21944.348,17069.762
4/20/2017 6:50,31236.738,19898.844,16428.781
8/11/2017 16:10,47342.316,29725.486,31290.188
9/12/2017 13:30,35695.543,23669.506,18542.094
8/26/2017 22:20,34875.887,22404.783,22519.234
11/21/2017 2:50,30981.355,20848.654,16231.853
7/14/2017 1:50,34141.46,21932.371,21536.03
3/31/2017 5:40,30491.31,19322.47,16042.469
10/31/2017 20:40,34620.418,23372.19,19988.61
5/22/2017 13:00,35309.41,21951.139,17246.115
11/19/2017 12:40,29241.344,19057.107,14809.653
3/31/2017 9:20,28477.318,18917.092,13094.397
9/19/2017 21:20,33912.223,21802.795,21234.52
2/6/2017 21:10,28776.691,19704.447,15524.056
7/13/2017 8:10,31089.564,20482.643,17515.42
11/23/2017 8:20,23001.752,15764.075,10043.956
3/21/2017 15:20,29511.762,19850.47,14102.383
3/20/2017 1:40,28359.512,18010.242,15281.856
9/25/2017 12:00,33650.824,21750.549,18980.74
11/25/2017 21:30,30052.64,19581.148,16491.58
2/4/2017 16:20,28746.773,20012.678,12446.395
6/26/2017 22:50,34106.824,21923.145,21492.998
10/21/2017 22:10,31544.666,20328.69,18144.312
2/23/2017 1:50,30669.488,20428.041,16071.641
3/23/2017 22:30,28443.467,18784.113,15330.1455
6/16/2017 21:50,34652.773,22389.512,20518.559
12/30/2017 7:10,30664.717,21059.994,16078.724
11/25/2017 15:30,32080.533,22174.459,16324.187
4/13/2017 10:00,29464.56,18587.926,14267.608
2/15/2017 3:30,31599.373,20738.371,16661.598
6/18/2017 13:50,31965.223,21152.09,16163.802
5/31/2017 4:20,31202.889,20107.283,17719.89
2/2/2017 1:40,25873.596,17629.184,12091.112
7/30/2017 16:00,39486.184,24882.414,24176.69
12/14/2017 11:40,28930.8,19637.22,13189.565
2/21/2017 7:30,27356.775,17953.104,15239.009
8/20/2017 1:50,35287.496,22647.97,23064.01
2/4/2017 8:20,28079.451,17929.504,15160.413
3/9/2017 10:20,27839.967,17434.295,12157.708
10/25/2017 22:10,34615.27,22513.174,20406.576
1/12/2017 12:00,28470.363,19169.346,12954.767
12/20/2017 9:20,30863.197,20210.406,15636.513
4/24/2017 20:20,33106.465,21550.037,18483.184
11/21/2017 12:40,28934.451,19485.006,13192.222
5/4/2017 11:10,30025.318,18187.111,13784.556
3/31/2017 7:00,30433.771,19283.393,15951.734
3/8/2017 4:40,28069.01,17884.312,15241.166
5/5/2017 7:50,24434.65,16480.479,10783.181
2/25/2017 5:30,27346.176,18090.879,15261.913
7/17/2017 19:20,42508.074,27402.203,30227.125
7/8/2017 7:40,33164.98,21728.219,19732.754
2/22/2017 5:20,30427.883,19987.826,15934.883
2/9/2017 0:40,27621.504,18313.61,13815.86
10/13/2017 6:30,33988.23,22459.338,19441.127
12/5/2017 13:20,29833.5,21169.553,13102.872
3/17/2017 18:20,30120.838,19886.35,14665.049
5/15/2017 5:00,31440.916,20322.594,16581.645
9/20/2017 21:00,38587.37,25290.71,27274.213
3/25/2017 12:00,34127.29,20874.186,15686.226
2/25/2017 0:50,29879.318,19950.703,15662.4795
4/28/2017 11:10,33263.895,22703.611,15924.502
6/8/2017 18:40,32512.318,21583.707,17556.133
3/18/2017 13:40,27753.482,17745.316,13329.112
3/23/2017 13:30,27913.959,18936.94,12066.431
8/18/2017 7:00,33903.223,21750.021,19644.033
2/27/2017 8:00,29601.168,19228.96,14908.875
12/22/2017 11:00,29363.447,19519.574,13912.536
2/17/2017 16:40,27107.906,17308.418,14517.9795
7/26/2017 9:30,39041.23,24823.436,24174.398
7/4/2017 22:10,35273.145,22659.19,23046.504
3/18/2017 10:50,28801.96,17548.326,11685.707
3/24/2017 13:00,28896.885,19495.893,12206.267
9/4/2017 13:20,33368.76,22085.646,17396.799
6/22/2017 3:00,32591.787,21260.553,19520.045
7/18/2017 5:30,34979.62,22900.912,22675.164
11/10/2017 7:20,30861.916,19417.467,16332.13
10/19/2017 19:20,32848.95,21142.406,19820.729
8/24/2017 12:20,41482.94,25945.531,24993.375
4/7/2017 12:10,28161.182,17800.361,13143.91
7/15/2017 3:10,35694.652,22919.338,23606.281
1/25/2017 9:50,21717.627,13286.778,6751.4683
1/2/2017 13:50,28554.975,20106.115,12102.444
4/13/2017 14:30,29376.236,18630.678,13370.321
9/1/2017 23:40,34458.8,22516.148,21982.373
1/8/2017 1:00,30575.408,19656.494,16017.995
12/24/2017 15:50,30783.83,21051.037,14912.813
1/18/2017 20:50,31838.71,21342.174,16839.73
3/10/2017 7:40,28529.955,17928.934,15239.073
9/24/2017 12:00,32141.283,20843.516,17874.94
5/16/2017 3:20,30635.52,19781.283,17054.049
11/26/2017 13:50,31748.78,20877.89,16887.855
11/7/2017 21:00,34374.01,22250.393,20146.62
11/18/2017 0:10,29441.229,18505.441,15580.4795
1/18/2017 12:50,33400.105,20715.03,15008.831
3/14/2017 10:20,28574.564,17863.38,12624.591
1/21/2017 6:00,28276.312,18916.047,15366.96
9/30/2017 17:50,32840.598,21445.232,20343.035
11/17/2017 7:50,28580.775,18441.242,15196.659
10/18/2017 13:00,29453.205,18421.643,14403.222
10/18/2017 6:00,33685.117,21726.422,19327.225
9/29/2017 14:40,34084.316,21718.268,19297.998
4/12/2017 6:50,30633.064,19313.137,16139.811
11/18/2017 3:40,29823.62,18794.658,15718.126
5/5/2017 0:50,32284.086,21065.992,17425.508
3/30/2017 2:00,29432.193,19100.693,15742.388
11/23/2017 23:10,25844.08,17296.127,11990.574
12/23/2017 6:20,27031.498,17539.438,15224.025
6/19/2017 5:00,32167.611,20089.807,17707.434
3/3/2017 8:10,26562.273,17529.773,12720.525
1/31/2017 6:10,30091.848,19511.342,16491.21
10/5/2017 6:30,35361.426,22900.146,23176.5
11/21/2017 6:50,29558.486,19703.205,15555.547
11/8/2017 22:10,33482.223,21268.182,19210.205
3/24/2017 21:20,31699.883,21595.854,16652.389
10/7/2017 17:40,34862.63,23184.287,22394.24
6/21/2017 20:40,37393.52,24758.186,25737.195
4/2/2017 1:10,30742.447,19436.166,16214.335
12/16/2017 2:30,29815.457,19042.055,15665.31
1/24/2017 17:10,30950.248,21838.486,14407.707
2/19/2017 3:10,30453.299,19787.176,15950.827
2/23/2017 22:40,31593.834,20964.713,16644.191
7/28/2017 19:10,42482.402,27393.287,30317.762
7/22/2017 5:40,37105.797,24719.07,25350.59
3/19/2017 17:20,30381.04,20407.084,14681.876
1/16/2017 20:20,30100.662,20197.406,15768.415
12/7/2017 23:40,28683.633,18818.637,15337.012
12/8/2017 22:50,28381.053,18465.428,15278.635
4/10/2017 23:40,30431.725,19168.912,16046.488
9/6/2017 18:00,33626.87,21583.814,19436.195
6/15/2017 13:10,37395.13,24435.395,18995.07
8/20/2017 14:30,34602.664,22371.424,20540.13
4/30/2017 3:30,30157.463,19241.393,15826.676
12/22/2017 0:30,31726.574,20618.205,16808.098
3/12/2017 4:40,28856.34,18476.023,15347.203
4/6/2017 17:10,28325.725,18130.791,13319.919
3/19/2017 22:10,29004.264,18644.371,15379.581
2/1/2017 21:00,26980.447,18589.463,13235.222
11/20/2017 21:20,32502.459,21227.115,17684.953
8/11/2017 2:20,39308.426,26024.152,28027.676
5/24/2017 23:00,30935.014,19987.283,17412.648
7/22/2017 9:30,42395.55,26834.342,26780.254
8/31/2017 8:40,31766.03,20717.67,18659.271
5/31/2017 3:40,31101.846,20046.256,17595.441
10/25/2017 8:50,29983.033,19694.373,16853.104
9/18/2017 1:10,32950.883,21214.998,19955.41
7/4/2017 3:30,35064.605,22526.193,22769.098
9/14/2017 16:40,34348.453,23055.617,18445.64
8/9/2017 9:20,33691.926,21857.65,21534.012
4/26/2017 3:30,32496.451,21314.096,17632.027
3/20/2017 0:30,28582.775,18199.822,15307.42
4/16/2017 17:00,34013.707,20566.51,16967.441
6/6/2017 4:00,33521.56,20943.875,19432.156
3/6/2017 2:40,29972.967,19564.412,15718.935
7/17/2017 23:30,38583.895,25349.393,27247.887
1/19/2017 14:10,28004.018,18863.01,12085.6045
9/1/2017 19:40,35857.27,23503.902,23856.06
11/18/2017 10:10,23797.176,16017.55,9813.302
10/11/2017 16:30,35275.504,23331.682,21059.105
6/21/2017 21:20,36149.957,23776.553,24185.64
1/28/2017 16:10,27966.74,18540.342,13129.001
10/7/2017 18:30,35046.59,23366.482,22870.422
4/13/2017 21:20,32357.898,20701.611,17714.936
9/7/2017 14:20,32060.307,20443.818,17269.557
12/1/2017 13:50,29729.318,20584.244,13873.957
5/3/2017 3:30,36061.004,24428.646,21758.82
7/22/2017 10:20,41223.125,25887.348,25932.797
5/2/2017 0:10,34129.605,22569.992,19604.594
2/25/2017 17:50,30644.602,21476.084,14269.753
12/16/2017 11:30,27862.572,19161.59,11909.875
4/12/2017 14:40,30808.299,18937.553,14522.059
9/15/2017 17:50,34761.465,23479.924,20046.555
10/10/2017 13:40,33455.215,21879.732,17922.64
1/26/2017 21:10,29700.783,19181.162,15602.349
10/15/2017 6:50,30561.148,19247.514,16124.255
7/3/2017 7:10,32527.764,21141.037,20088.492
10/25/2017 4:30,30784.92,19859.307,17214.602
1/31/2017 0:30,30751.238,19929.451,17251.152
7/19/2017 13:40,47293.7,29426.666,30163.492
12/12/2017 22:00,32762.78,22119.729,17728.023
9/15/2017 18:20,36301.113,24440.559,22314.574
4/10/2017 12:30,28609.639,18053.473,13092.911
5/4/2017 22:40,32546.676,21344.6,17694.695
8/31/2017 7:20,32431.756,21069.314,19586.809
8/18/2017 7:10,33626.81,21610.572,19274.377
6/20/2017 21:30,35393.03,22691.639,21550.273
3/14/2017 23:30,28836.758,18398.9,15357.739
2/27/2017 6:40,31487.846,20933.916,16568.746
11/11/2017 19:50,32961.387,21234.416,18400.848
5/17/2017 15:00,38787.44,23853.807,20668.729
4/8/2017 2:50,29477.527,18483.982,15597.79
6/29/2017 0:00,33895.39,21810.182,21214.965
11/27/2017 7:40,27014.44,17446.229,15252.149
7/13/2017 23:50,34924.668,22431.818,22579.387
8/25/2017 12:40,35742.043,22866.805,20598.875
12/4/2017 15:30,29584.889,19628.22,13139.815
10/19/2017 6:00,32034.854,19869.838,17615.543
4/6/2017 4:00,31187.686,20220.63,16375.618
1/2/2017 7:10,27348.629,17615.213,15215.201
3/10/2017 1:00,27854.043,17589.014,15258.719
7/9/2017 10:30,36251.043,23090.564,21193.059
4/20/2017 20:40,31088.686,19603.336,16484.09
5/21/2017 9:30,29727.193,19623.049,14625.487
1/3/2017 13:30,28164.896,19695.656,11896.214
1/23/2017 22:40,28741.275,18788.098,15329.598
9/6/2017 14:10,31618.291,20707.09,17017.607
7/18/2017 20:10,42950.914,28122.562,31844.15
5/12/2017 21:00,32522.375,20527.705,18049.48
1/22/2017 10:30,28621.014,18878.123,12189.356
7/27/2017 17:20,41883.31,26525.006,27276.477
4/2/2017 16:10,28778.959,18037.717,12958.328
6/10/2017 19:50,35148.16,23215.693,20908.262
12/1/2017 10:30,28600.07,19297.81,13051.692
12/6/2017 5:00,27285.744,18383.432,15301.668
11/17/2017 16:50,32666.92,21290.527,17912.205
10/8/2017 22:10,33178.785,21444.99,18642.584
12/25/2017 9:00,26092.576,16901.113,14281.033
11/5/2017 7:40,30617.584,19243.127,16106.016
6/3/2017 14:50,32079.799,21334.912,16196.882
6/27/2017 5:30,31915.127,20536.13,18597.727
6/13/2017 13:40,36018.418,23239.975,17964.828
5/10/2017 18:20,28163.584,18784.615,14709.618
1/28/2017 1:10,28555.814,18693.982,15309.4
6/28/2017 6:30,31870.97,20643.006,18777.44
3/7/2017 17:50,30705.438,20865.201,14923.3955
12/17/2017 6:10,27319.426,17646.346,15215.656
2/10/2017 15:40,23582.176,15605.939,9926.322
8/6/2017 6:30,35175.074,22591.33,22930.432
7/26/2017 20:10,45335.24,29431.918,34555.465
11/1/2017 3:00,33057.12,22126.508,18130.275
9/28/2017 18:10,31320.758,20617.27,18677.873
4/11/2017 5:00,30328.143,19153.803,15966.564
11/6/2017 2:10,33047.367,21138.662,18582.969
2/17/2017 23:00,28130.404,17995.799,15239.824
12/1/2017 15:40,32270.926,21354.744,17258.398
6/22/2017 18:40,37331.926,23870.826,22204.223
7/28/2017 0:20,36678.254,23605.654,24915.984
6/24/2017 3:30,31520.383,20464.654,18175.148
1/6/2017 18:50,30393.148,19624.107,15919.504
8/14/2017 1:00,33095.79,21660.764,20179.092
11/28/2017 8:20,29182.21,18990.744,15501.002
5/11/2017 15:00,32792.668,21101.14,18039.826
1/7/2017 0:50,29356.838,18985.115,15473.591
6/23/2017 20:20,36976.473,24476.658,25249.18
12/22/2017 0:50,31684.006,20574.865,16770.193
2/19/2017 7:00,30541.648,19914.861,15996.169
9/14/2017 9:30,32871.9,21966.432,18023.578
2/24/2017 3:10,31203.412,20369.453,16372.897
9/10/2017 7:50,32004.729,20644.79,17341.883
9/13/2017 9:00,32060.807,21455.44,16949.527
9/23/2017 18:50,34487.746,22373.154,22252.262
5/21/2017 0:30,32394.854,20593.826,17812.848
5/16/2017 23:20,31671.406,20439.363,18306.39
2/1/2017 5:00,26903.766,18206.451,13114.095
3/12/2017 8:40,27628.244,18507.553,11920.867
9/16/2017 5:30,31973.506,19982.217,17558.35
3/8/2017 22:30,28437.209,18048.756,15302.644
9/19/2017 15:10,31565.967,20639.113,18854.75
4/27/2017 5:30,28747.293,18436.424,15328.153
11/19/2017 7:00,25546.232,17078.443,11783.126
10/17/2017 8:30,31453.26,19535.193,16848.178
2/12/2017 14:20,28059.467,17711.42,12509.663
5/28/2017 10:30,30787.67,20397.508,15818.72
6/1/2017 14:20,32607.686,21680.54,16374.23
3/22/2017 13:10,30096.041,19259.596,13718.914
8/7/2017 7:10,36952.48,23969.56,25379.844
1/3/2017 9:40,26404.373,17161.984,12419.58
9/22/2017 2:30,36772.355,24551.799,24933.584
10/2/2017 20:40,36572.316,24062.729,24723.129
8/21/2017 8:10,32024.521,20865.35,19408.215
1/4/2017 4:40,26220.096,17673.137,15582.417
12/7/2017 0:50,26604.865,17770.78,15300.236
12/1/2017 0:40,33927.51,22467.092,19331.305
1/25/2017 6:10,25935.258,18224.26,15831.5625
12/26/2017 10:00,26820.29,17098.232,10375.063
6/13/2017 5:20,32355.08,21173.252,17484.027
7/23/2017 3:30,36952.977,24683.97,25150.852
10/4/2017 8:50,35481.79,23264.531,23263.45
8/11/2017 10:50,47004.12,29407.268,29886.248
5/24/2017 6:40,31879.623,20350.867,17128.328
10/2/2017 21:30,36229.637,23847.271,24285.184
8/29/2017 19:20,35172.816,22623.156,23057.39
9/28/2017 5:00,33111.27,21334.871,20174.25
1/9/2017 5:10,31198.783,20336.33,16374.313
8/29/2017 19:40,35480.09,22783.775,23355.062
10/6/2017 21:30,33716.91,22287.674,21009.074
2/19/2017 10:20,29442.875,19224.982,14047.442
1/6/2017 11:10,28070.807,18086.021,11653.147
1/11/2017 16:50,32324.633,21929.625,16771.422
7/28/2017 4:40,37205.94,24209.805,25559.008
1/28/2017 20:50,28668.797,18720.81,14940.183
9/20/2017 21:10,38308.082,25074.135,26945.139
6/9/2017 4:50,33450.27,21509.814,19047.824
7/16/2017 1:20,36222.887,23248.178,24303.707
11/2/2017 2:40,35169.74,23734.232,20682.037
3/29/2017 7:20,28451.662,18758.674,14790.253
8/19/2017 8:30,33323.6,21706.803,21070.145
9/11/2017 13:20,39020.812,24599.986,20574.32
6/11/2017 2:40,34129.164,22326.814,19722.266
11/6/2017 9:40,29807.959,19438.898,14885.058
12/28/2017 17:30,30985.527,21438.135,15022.961
7/5/2017 6:20,34852.91,22389.65,22496.982
10/30/2017 11:50,29304.15,19430.863,16372.826
2/17/2017 13:10,28253.795,19360.398,12362.304
6/14/2017 11:30,34542.49,22229.135,16997.4
2/4/2017 2:50,30077.453,19671.629,15767.979
3/12/2017 4:50,28834.225,18462.502,15342.252
5/1/2017 20:50,35069.668,23250.74,20759.143
7/7/2017 6:10,33928.715,21847.268,21048.186
9/27/2017 15:50,32073.674,21087.578,19512.51
9/30/2017 16:20,31951.97,20591.164,18281.164
4/15/2017 9:40,29282.912,20248.123,13264.958
10/28/2017 3:00,28283.283,18478.922,14480.384
10/7/2017 21:40,32783.316,21727.078,19801.248
10/21/2017 9:00,27457.99,18112.486,13864.552
5/6/2017 9:50,36272.645,20859.506,17946.062
8/22/2017 23:20,34568.41,22759.244,22130.6
2/8/2017 16:30,25153.227,16772.373,11217.694
2/14/2017 23:10,31504.78,20719.947,16582.074
9/25/2017 2:00,31391.082,20227.22,17953.062
6/3/2017 19:20,32521.338,20977.79,17840.527
1/4/2017 9:30,25742.215,16667.799,13207.23
8/5/2017 6:20,34722.31,22291.15,22308.682
3/29/2017 21:10,32002.494,20737.24,18754.742
4/16/2017 3:40,29210.232,18464.896,15486.001
4/28/2017 4:50,30656.78,19819.273,16057.0205
12/1/2017 16:50,30855.7,20496.393,15418.208
5/1/2017 17:00,40471.035,24990.627,21161.613
10/19/2017 4:10,31480.463,19523.67,17027.25
4/13/2017 14:40,29683.455,18451.842,13345.772
12/1/2017 18:20,32172.186,20976.986,17296.451
12/1/2017 2:30,33392.2,21929.87,18745.385
7/17/2017 10:20,40643.86,25592.432,25245.469
10/17/2017 10:40,29199.709,18295.088,14269.971
6/4/2017 22:50,33548.598,21086.592,19407.979
12/26/2017 21:00,32031.342,21605.623,17004.367
9/10/2017 19:30,35390.145,22439.428,21784.736
6/20/2017 16:50,32106.818,21721.299,16949.04
5/3/2017 18:50,33459.074,22149.893,18756.246
5/21/2017 0:50,32322.21,20523.477,17735.594
8/25/2017 17:30,33226.31,21391.783,19907.697
7/21/2017 1:50,39425.812,26502.322,26085.594
3/26/2017 14:40,35373.98,21914.213,17166.656
9/26/2017 14:30,32709.014,21004.719,17980.863
11/9/2017 7:00,32037.764,20158.742,17480.59
2/1/2017 6:40,26705.615,18159.635,12925.492
12/15/2017 14:10,29440.174,19958.793,13777.317
8/13/2017 17:20,38263.375,24307.887,22721.299
12/28/2017 17:50,31327.549,21463.588,15840.7295
8/24/2017 19:00,35557.02,23215.13,23506.375
11/21/2017 10:30,24893.678,17275.094,10426.757
10/11/2017 7:20,35973.02,23750.24,21954.686
11/28/2017 2:10,28956.244,18258.385,15432.193
4/7/2017 3:20,27963.104,18312.385,14139.313
1/22/2017 15:50,29818.05,20256.426,13921.351
3/18/2017 7:20,27825.447,17733.084,15201.812
12/20/2017 1:50,30494.584,19537.924,15992.45
7/25/2017 23:30,34814.12,22435.293,22439.332
